,listing.advertiser.bannerUrl,listing.advertiser.contacts,listing.advertiser.id,listing.advertiser.logoUrl,listing.advertiser.name,listing.advertiser.preferredColourHex,listing.advertiser.type,listing.auctionSchedule.auctionLocation,listing.auctionSchedule.time,listing.hasFloorplan,listing.hasVideo,listing.headline,listing.id,listing.inspectionSchedule.byAppointment,listing.inspectionSchedule.recurring,listing.inspectionSchedule.times,listing.labels,listing.listingSlug,listing.listingType,listing.media,listing.priceDetails.displayPrice,listing.priceDetails.price,listing.priceDetails.priceFrom,listing.priceDetails.priceTo,listing.propertyDetails.allPropertyTypes,listing.propertyDetails.area,listing.propertyDetails.bathrooms,listing.propertyDetails.bedrooms,listing.propertyDetails.buildingArea,listing.propertyDetails.carspaces,listing.propertyDetails.displayableAddress,listing.propertyDetails.features,listing.propertyDetails.landArea,listing.propertyDetails.latitude,listing.propertyDetails.longitude,listing.propertyDetails.postcode,listing.propertyDetails.propertyType,listing.propertyDetails.region,listing.propertyDetails.state,listing.propertyDetails.street,listing.propertyDetails.streetNumber,listing.propertyDetails.suburb,listing.propertyDetails.unitNumber,listing.summaryDescription,listings,project.bannerUrl,project.displayableAddress,project.features,project.id,project.labels,project.logoUrl,project.media,project.name,project.preferredColorHex,project.projectSlug,project.state,project.suburb,type,date
119,https://images.domain.com.au/img/Agencys/4357/banner_4357.jpeg,[],4357.0,https://images.domain.com.au/img/Agencys/4357/logo_4357.jpeg,Mirvac Residential NSW,#041e41,Agency,,,True,False,East Facing One Bedroom plus Study Apartment,2015942873.0,True,False,[],['New homes'],apt-2401-472-pacific-highway-st-leonards-nsw-2065-2015942873,NewHomes,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015942873_1_1_191220_124404-w2000-h1333'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015942873_2_1_191220_124404-w2000-h1333'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015942873_3_1_191220_124404-w2000-h1333'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015942873_4_1_191220_124404-w2000-h1333'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015942873_5_1_191220_124404-w2000-h1333'}]","$970,000",970000.0,970000.0,970000.0,['ApartmentUnitFlat'],North Shore - Lower,1.0,1.0,70.0,,"Apt 2401/472 Pacific Highway, St Leonards","['AirConditioning', 'BuiltInWardrobes', 'Gas', 'SwimmingPool', 'GroundFloor', 'CityViews', 'IndoorSpa', 'Gym', 'Intercom', 'Dishwasher', 'Study']",,-33.82443,151.197144,2065,ApartmentUnitFlat,Sydney Region,NSW,Pacific Highway,472,ST LEONARDS,Apt 2401,"<b></b><br />St Leonards square exemplifies Mirvac's reputation for sophisticated living in Sydney. With superb amenity, exceptional harbour and city views and a vibrant ground floor plaza, this is an iconic destination that will define St Leonards for...",,,,,,,,,,,,,,PropertyListing,2019-12-20
120,https://images.domain.com.au/img/Agencys/5616/banner_5616.png?date=131816438670570683,"[{'name': 'Alan Cheung', 'photoUrl': 'https://images.domain.com.au/img/5616/contact_440480.JPG?mod=191216-155252'}, {'name': 'Chris Wong', 'photoUrl': 'https://images.domain.com.au/img/5616/contact_697029.JPG?mod=191216-155252'}]",5616.0,https://images.domain.com.au/img/Agencys/5616/logo_5616.png?date=131816438310429105,LJ Hooker Chinatown,#000000,Agency,,,True,False,Luxurious Quality - St Leonards Square,2015810357.0,True,False,[],[],472-pacific-highway-st-leonards-nsw-2065-2015810357,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015810357_2_pi_191024_042802-w792-h570'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015810357_3_pi_191024_042804-w792-h570'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015810357_5_pi_191024_042809-w1062-h736'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015810357_1_pi_191024_042758-w509-h733'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015810357_4_pi_191024_042806-w842-h570'}]","$985,000",985000.0,985000.0,985000.0,['ApartmentUnitFlat'],North Shore - Lower,1.0,1.0,,,"472 Pacific Highway, St Leonards",['Study'],,-33.82443,151.197144,2065,ApartmentUnitFlat,Sydney Region,NSW,Pacific Highway,472,ST LEONARDS,,"<b></b><br />St Leonards Square is the latest luxury residential development by Mirvac in lower North Shore. And presenting the best luxurious finishes, reliable reputation, and sophisticated living style that is unique for its residences.

This extr...",,,,,,,,,,,,,,PropertyListing,2019-12-20
121,https://images.domain.com.au/img/Agencys/30100/banner_30100.jpg?date=131775931322870358,"[{'name': 'Stephen  Chui', 'photoUrl': 'https://images.domain.com.au/img/30100/contact_1544744.jpeg?mod=191219-165514'}]",30100.0,https://images.domain.com.au/img/Agencys/30100/logo_30100.jpg?date=131775931862230479,Ray White AY Realty Chatswood,#FEE536,Agency,,,True,True,"MIRVAC ""The William"" One Bedroom with Water Views",2015712359.0,False,False,"[{'openingTime': '2019-12-21T10:00:00', 'closingTime': '2019-12-21T10:30:00'}]",[],1302-472-pacific-highway-the-william-st-leonards-nsw-2065-2015712359,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015712359_2_1_191029_095024-w4032-h1908'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015712359_1_1_191101_065122-w1920-h1280'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015712359_3_1_191029_095024-w4032-h1908'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015712359_5_1_191029_095024-w4608-h2184'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015712359_5_1_191029_095522-w4608-h2184'}]",For Sale - Contact Stephen Chui,,,,['ApartmentUnitFlat'],North Shore - Lower,1.0,1.0,,1.0,"1302/472 Pacific Highway ""The William"", St Leonards","['AirConditioning', 'BuiltInWardrobes', 'SecureParking', 'SwimmingPool', 'WaterViews', 'Gym', 'Intercom']",,-33.82443,151.197144,2065,ApartmentUnitFlat,Sydney Region,NSW,"Pacific Highway ""The William""",472,ST LEONARDS,1302,"<b></b><br />*** READY TO MOVE IN NOW! ***

Located in the near completion 'The William' Tower by Mirvac, this spacious one bedroom apartment offers ultra convenience and resort style living within the St. Leonards Square residences. Floor to ceiling...",,,,,,,,,,,,,,PropertyListing,2019-12-20
122,https://images.domain.com.au/img/Agencys/23062/banner_23062.png?date=131934466297615869,"[{'name': 'Adam Wong', 'photoUrl': 'https://images.domain.com.au/img/23062/contact_1158060.jpeg?mod=191214-105257'}, {'name': 'Piers van Hamburg', 'photoUrl': 'https://images.domain.com.au/img/23062/contact_1504058.jpeg?mod=191209-141658'}]",23062.0,https://images.domain.com.au/img/Agencys/23062/logo_23062.png?date=131934466141374366,Di Jones Lower North Shore Chatswood,#3290eb,Agency,,,True,False,New York style living in the heart of Mosman,2015769599.0,False,False,[],[],62b-avenue-road-mosman-nsw-2088-2015769599,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015769599_1_1_191016_022654-w4134-h2756'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015769599_2_1_191016_022654-w4134-h2756'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015769599_3_1_191016_022654-w4134-h2756'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015769599_4_1_191016_022654-w800-h600'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015769599_5_1_191016_022654-w800-h600'}]",Price on Request,,,,['ApartmentUnitFlat'],North Shore - Lower,1.0,2.0,124.0,,"62B Avenue Road, Mosman","['AirConditioning', 'BuiltInWardrobes', 'Floorboards', 'InternalLaundry', 'NorthFacing', 'Study']",,-33.83169,151.2385,2088,ApartmentUnitFlat,Sydney Region,NSW,Avenue Road,62B,MOSMAN,,"<b></b><br />Set in the heart of Mosman, this unique loft-style unit takes advantage of the space and tranquil leafy outlooks. With optional office or 3rd bedroom, this perfect entertainer's home enjoys bright and airy open plan living with timber floo...",,,,,,,,,,,,,,PropertyListing,2019-12-20
123,https://images.domain.com.au/img/Agencys/5933/banner_5933.GIF,"[{'name': ""Stephen O'Sullivan"", 'photoUrl': 'https://images.domain.com.au/img/5933/contact_1646457.jpeg?mod=191122-105119'}, {'name': 'Stuart Howard', 'photoUrl': 'https://images.domain.com.au/img/5933/contact_934509.jpeg?mod=191122-105119'}]",5933.0,https://images.domain.com.au/img/Agencys/5933/logo_5933.GIF?date=2015-03-10-17-12-29,Marriott Lane Real Estate,#004985,Agency,,,True,False,Sky-home with stunning views near cafes and rail,2015810632.0,False,False,[],[],1205-10-atchison-street-st-leonards-nsw-2065-2015810632,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015810632_1_1_191024_045238-w1920-h1440'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015810632_2_1_191024_045238-w1920-h1440'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015810632_3_1_191024_045238-w1920-h1440'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015810632_4_1_191024_045239-w1920-h1440'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015810632_5_1_191024_045239-w1920-h1440'}]",For Sale | Contact Agent,,,,['ApartmentUnitFlat'],North Shore - Lower,2.0,2.0,78.0,1.0,"1205/10 Atchison Street, St Leonards","['AirConditioning', 'BuiltInWardrobes', 'Gas', 'InternalLaundry', 'Dishwasher']",,-33.8227348,151.196243,2065,ApartmentUnitFlat,Sydney Region,NSW,Atchison Street,10,ST LEONARDS,1205,"<b></b><br />A true lifestyle address, this apartment on the twelfth floor of the desirable Air building is sleek, sophisticated and ideally positioned for work and play. Stay in and enjoy open plan entertaining with 180-degree views that capture the h...",,,,,,,,,,,,,,PropertyListing,2019-12-20
124,https://images.domain.com.au/img/Agencys/21105/banner_21105.GIF,[{'name': 'Justin Zou'}],21105.0,https://images.domain.com.au/img/Agencys/21105/logo_21105.GIF?date=2015-04-02-16-52-24,OZ International Investment Pty Ltd,#FFFFFE,Agency,,,True,False,Just listed | One Bedroom + study on Lv 27,2015858978.0,True,False,[],[],2710-472-486-pacific-highway-st-leonards-nsw-2065-2015858978,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015858978_1_1_191108_073501-w800-h600'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015858978_2_1_191108_073500-w800-h600'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015858978_3_1_191108_073501-w800-h600'}]",Just Listed|Contact Agent,,,,['ApartmentUnitFlat'],North Shore - Lower,1.0,1.0,,,"2710/472-486 pacific highway, St Leonards","['AirConditioning', 'InternalLaundry', 'SwimmingPool', 'Study']",,-33.82443,151.197144,2065,ApartmentUnitFlat,Sydney Region,NSW,pacific highway,472-486,ST LEONARDS,2710,"<b></b><br />Located at St Leonards Square, this 1 bed + study apartment on level 27 offers luxury, prestige, quality and convenience. The apartment is designed to maximise space and light with an open floor plan.

The luxury lifestyle of St Leonards S...",,,,,,,,,,,,,,PropertyListing,2019-12-20
125,https://images.domain.com.au/img/Agencys/23742/banner_23742.png,"[{'name': 'Michael  Lo', 'photoUrl': 'https://images.domain.com.au/img/23742/contact_1498171.jpeg?mod=191212-121056'}]",23742.0,https://images.domain.com.au/img/Agencys/23742/logo_23742.png,Real Estate Services by Mirvac,#fff,Agency,,,True,True,OPPORTUNITY! Reselling below original contract price,2015647589.0,True,False,[],[],2710-472-pacific-highway-st-leonards-nsw-2065-2015647589,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015647589_1_1_191125_014228-w3500-h2334'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015647589_2_1_191125_014228-w3500-h2334'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015647589_3_1_191125_014228-w3500-h2334'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015647589_9_1_191125_014620-w1280-h854'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/13656467_10_1_191023_115512-w1280-h853'}]","$1,050,000",,,,['ApartmentUnitFlat'],North Shore - Lower,1.0,1.0,68.0,,"2710/472 Pacific Highway, St Leonards","['AirConditioning', 'BuiltInWardrobes', 'SwimmingPool', 'Study']",,-33.82443,151.197144,2065,ApartmentUnitFlat,Sydney Region,NSW,Pacific Highway,472,ST LEONARDS,2710,"<b></b><br />Set high on the 27th floor in ""The Jackson"" facing east, this one bedroom plus bedroom-like study ""St Leonards Square"" offers superb building amenities, luxury and quality which will be the iconic residence for Sydney's lower North Shore....",,,,,,,,,,,,,,PropertyListing,2019-12-20
126,https://images.domain.com.au/img/Agencys/30/banner_30.png?date=131314276300147725,"[{'name': 'John Grooms', 'photoUrl': 'https://images.domain.com.au/img/30/contact_1242604.jpeg?mod=191209-120954'}, {'name': 'Megan Thomas'}]",30.0,https://images.domain.com.au/img/Agencys/30/logo_30.png?date=131314276036396420,O'Gorman and Partners Real Estate Co,#333a44,Agency,,,True,False,Over 55 s Retirement Residence in the Exclusive Manors of Mosman,2015815120.0,True,False,[],[],24-6-hale-road-mosman-nsw-2088-2015815120,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015815120_1_1_191025_041944-w4138-h2756'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015815120_2_1_191025_041944-w4135-h2756'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015815120_3_1_191025_041944-w4129-h2756'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015815120_4_1_191025_041944-w2756-h4131'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015815120_5_1_191025_041944-w4136-h2756'}]","For Sale $1,080,000",,,,['ApartmentUnitFlat'],North Shore - Lower,1.0,2.0,,1.0,"24/6 Hale  Road, Mosman","['AirConditioning', 'BuiltInWardrobes', 'InternalLaundry', 'SecureParking', 'SwimmingPool', 'GroundFloor', 'Gym', 'Intercom', 'Heating', 'Dishwasher']",,-33.8240662,151.2325,2088,ApartmentUnitFlat,Sydney Region,NSW,Hale  Road,6,MOSMAN,24,"<b></b><br />On the edge of the village, The Manors of Mosman is the Lower North Shore s premier address for relaxed, supported retirement living where residents enjoy the finer qualities in life and lead an enjoyable lifestyle with everything at your ...",,,,,,,,,,,,,,PropertyListing,2019-12-20
127,https://images.domain.com.au/img/Agencys/6971/banner_6971.jpeg,[{'name': 'Aveo Retirement'}],6971.0,https://images.domain.com.au/img/Agencys/6971/logo_6971.png,Aveo Group,#018f9d,Agency,,,False,False,Prestigious unit with space and convenience,2015541854.0,True,False,[],['Under offer'],55-6-hale-road-mosman-nsw-2088-2015541854,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015541854_1_1_191010_055532-w800-h531'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015541854_2_1_191010_055532-w800-h531'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015541854_3_1_191010_055532-w800-h531'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015541854_4_1_191010_055654-w800-h531'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015541854_5_1_191010_055654-w800-h531'}]","$1,100,000 – Retirement",,,,['ApartmentUnitFlat'],North Shore - Lower,1.0,2.0,,1.0,"55/6 Hale Road, Mosman","['AirConditioning', 'BuiltInWardrobes', 'SwimmingPool', 'NorthFacing', 'Gym', 'Dishwasher']",,-33.8240662,151.2325,2088,ApartmentUnitFlat,Sydney Region,NSW,Hale Road,6,MOSMAN,55,"<b></b><br />Retirement living at its best!

This gorgeously presented unit comes with a modern kitchen and bathroom and it just had new premium quality carpet and fresh paint throughout. This unit is the perfect place to enjoy your worry-free retire...",,,,,,,,,,,,,,PropertyListing,2019-12-20
128,https://images.domain.com.au/img/Agencys/23250/banner_23250.GIF,"[{'name': 'Jeffrey Li', 'photoUrl': 'https://images.domain.com.au/img/23250/contact_1147615.jpeg?mod=191001-090621'}]",23250.0,https://images.domain.com.au/img/Agencys/23250/logo_23250.GIF?date=2015-06-17-12-05-52,Midland Investment Group,#F15A24,Agency,,,True,False,SOLD BY JEFFREY LI!,2015503308.0,True,False,[],['New homes'],808-472-486-pacific-highway-st-leonards-nsw-2065-2015503308,NewHomes,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015503308_6_pi_190805_012113-w800-h444'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015503308_5_pi_190805_012111-w799-h596'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015503308_7_pi_190805_012115-w1000-h501'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015503308_8_pi_190805_012118-w1000-h641'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015503308_1_pi_190805_012102-w796-h600'}]",Contact Jeffrey Li 0404 135 763,,,,['NewApartments'],North Shore - Lower,2.0,2.0,,1.0,"808/472-486 Pacific Highway, St Leonards","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Gas', 'InternalLaundry', 'SecureParking', 'SwimmingPool', 'GroundFloor', 'CityViews', 'IndoorSpa', 'Gym', 'Intercom', 'BroadbandInternetAccess', 'Heating', 'Dishwasher', 'BalconyDeck']",,-33.82443,151.197144,2065,NewApartments,Sydney Region,NSW,Pacific Highway,472-486,ST LEONARDS,808,"<b></b><br />St Leonards Square exemplifies Mirvac’s reputation for sophisticated living in Sydney. With superb amenity, exceptional harbour and city views and a vibrant ground floor plaza, this is an iconic destination that will define St Leonards for...",,,,,,,,,,,,,,PropertyListing,2019-12-20
129,https://images.domain.com.au/img/Agencys/4867/banner_4867.jpg?date=132132591252605014,"[{'name': 'Mark Rosati', 'photoUrl': 'https://images.domain.com.au/img/4867/contact_845593.JPG?mod=191218-094303'}, {'name': 'Victoria Liu', 'photoUrl': 'https://images.domain.com.au/img/4867/contact_1680842.jpeg?mod=191218-094303'}]",4867.0,https://images.domain.com.au/img/Agencys/4867/logo_4867.jpg?date=132132591159950123,LJ Hooker Crows Nest,#FFFFFF,Agency,,,True,False,Boutique town home in premier lifestyle address - Entry via Hayberry Lane,2015902641.0,False,False,"[{'openingTime': '2019-12-21T11:00:00', 'closingTime': '2019-12-21T11:30:00'}, {'openingTime': '2020-01-11T11:00:00', 'closingTime': '2020-01-11T11:30:00'}]",[],1-99-falcon-street-crows-nest-nsw-2065-2015902641,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015902641_1_1_191122_011252-w6000-h4000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015902641_2_1_191122_011252-w6000-h4000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015902641_3_1_191122_011252-w6000-h4000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015902641_4_1_191122_011252-w6000-h4000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015902641_5_1_191122_011252-w1920-h1280'}]","For Sale - $1,125,000",,,,['Townhouse'],North Shore - Lower,1.0,2.0,135.0,1.0,"1/99 Falcon Street, Crows Nest","['AirConditioning', 'BuiltInWardrobes', 'Gas', 'NorthFacing', 'Dishwasher']",,-33.8285179,151.205078,2065,Townhouse,Sydney Region,NSW,Falcon Street,99,CROWS NEST,1,"<b></b><br />Entry via Hayberry Lane

Perfect for executives or young families, this bright and modern town home opens to private leafy terrace and courtyard awash with northerly sunlight. Placed in a boutique arrangement of only four, its idyllic li...",,,,,,,,,,,,,,PropertyListing,2019-12-20
130,https://images.domain.com.au/img/Agencys/6971/banner_6971.jpeg,[{'name': 'Aveo Retirement'}],6971.0,https://images.domain.com.au/img/Agencys/6971/logo_6971.png,Aveo Group,#018f9d,Agency,,,True,False,Natural light with brand new bathrooms and kitchen,2015149782.0,True,False,[],[],21-6-hale-road-mosman-nsw-2088-2015149782,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015149782_1_1_190705_125942-w1920-h1275'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015149782_2_1_190705_125942-w1920-h1275'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015149782_3_1_190705_125942-w1920-h1275'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015149782_4_1_190705_125942-w1920-h1275'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015149782_5_1_190705_125942-w1920-h1275'}]","$1,150,000 – Retirement",,,,['ApartmentUnitFlat'],North Shore - Lower,1.0,2.0,,1.0,"21/6 Hale Road, Mosman","['AirConditioning', 'BuiltInWardrobes', 'SecureParking', 'NorthFacing', 'Dishwasher']",,-33.8240662,151.2325,2088,ApartmentUnitFlat,Sydney Region,NSW,Hale Road,6,MOSMAN,21,"<b></b><br />Retirement living at its best!

This 2 bedroom unit opens out onto a beautiful north facing and private balcony. With a totally private aspect in the living and dining areas, youll be spoilt for choice in choosing where to soak in the su...",,,,,,,,,,,,,,PropertyListing,2019-12-20
131,https://images.domain.com.au/img/Agencys/6971/banner_6971.jpeg,[{'name': 'Aveo Retirement'}],6971.0,https://images.domain.com.au/img/Agencys/6971/logo_6971.png,Aveo Group,#018f9d,Agency,,,False,False,Luxurious retirement living,2015541874.0,True,False,[],[],56-6-hale-road-mosman-nsw-2088-2015541874,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015541874_1_1_191010_055532-w800-h533'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015541874_2_1_191010_055532-w800-h533'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015541874_3_1_191010_055532-w800-h533'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015541874_4_1_191010_055654-w800-h533'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015541874_5_1_191010_055654-w800-h533'}]","$1,180,000 – Retirement",,,,['ApartmentUnitFlat'],North Shore - Lower,1.0,2.0,,1.0,"56/6 Hale Road, Mosman","['AirConditioning', 'BuiltInWardrobes', 'SwimmingPool', 'Gym', 'Dishwasher']",,-33.8240662,151.2325,2088,ApartmentUnitFlat,Sydney Region,NSW,Hale Road,6,MOSMAN,56,"<b></b><br />Retirement living at its best!

This fully renovated unit is situated in The Manors of Mosman retirement community. Recently gone through a full renovation, this unit offers low maintenance yet luxurious lifestyle. 

As you walk in, th...",,,,,,,,,,,,,,PropertyListing,2019-12-20
132,https://images.domain.com.au/img/Agencys/23542/banner_23542.gif?date=131339423337749960,"[{'name': 'Helene Ly', 'photoUrl': 'https://images.domain.com.au/img/23542/contact_1402877.jpeg?mod=191023-131251'}]",23542.0,https://images.domain.com.au/img/Agencys/23542/logo_23542.gif?date=131339422996812643,@realty,#1F1F1F,Agency,,,False,False,"Calling all Investors
Luxury & Convenience in the heart of Crow's Nest",2014941700.0,False,False,[],[],201-139-west-street-crows-nest-nsw-2065-2014941700,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2014941700_1_1_190212_065725-w1920-h1440'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2014941700_2_1_190212_065725-w1920-h1440'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2014941700_3_1_190212_065725-w1920-h1440'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2014941700_4_1_190212_065725-w1920-h1440'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2014941700_5_1_190212_065728-w1920-h1440'}]","$1,190,000",1190000.0,1190000.0,1190000.0,['ApartmentUnitFlat'],North Shore - Lower,2.0,2.0,,1.0,"201/139 West Street, Crows Nest","['BuiltInWardrobes', 'Gas', 'SecureParking', 'Intercom', 'Dishwasher']",,-33.82799,151.20694,2065,ApartmentUnitFlat,Sydney Region,NSW,West Street,139,CROWS NEST,201,"<b></b><br />Perfect for occupation or as an investment, this stylish apartment is built with high ceilings and floor to ceiling glass windows to enjoy entertaining and sunshine with no compromise on privacy or an abundance of space throughout your new...",,,,,,,,,,,,,,PropertyListing,2019-12-20
133,https://images.domain.com.au/img/Agencys/2800/banner_2800.jpg?date=131775907064799123,"[{'name': 'Ben Markos', 'photoUrl': 'https://images.domain.com.au/img/2800/contact_1400532.jpeg?mod=191107-150020'}, {'name': 'David Gillan', 'photoUrl': 'https://images.domain.com.au/img/2800/contact_1486230.jpeg?mod=191108-173534'}]",2800.0,https://images.domain.com.au/img/Agencys/2800/logo_2800.jpg?date=131775906705278517,Ray White Lower North Shore,#FEE536,Agency,,,False,False,'Jardin' - Convenient Living in Cosmopolitan Cammeray,2015553115.0,False,False,[],[],12-291-miller-street-cammeray-nsw-2062-2015553115,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015553115_2_1_190829_020736-w4134-h2759'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015553115_3_1_190829_020736-w4134-h2759'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015553115_4_1_190829_020736-w4134-h2759'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015553115_5_1_190829_020736-w4134-h2759'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015553115_5_1_190916_102519-w734-h1068'}]",For Sale,,,,['ApartmentUnitFlat'],North Shore - Lower,2.0,2.0,,1.0,"12/291 Miller Street, Cammeray","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Floorboards', 'Gas', 'SecureParking', 'NorthFacing', 'Intercom']",,-33.8281555,151.209442,2062,ApartmentUnitFlat,Sydney Region,NSW,Miller Street,291,CAMMERAY,12,"<b></b><br />Light filled and generous in its proportions, this modern north facing apartment is peacefully positioned at the back of a contemporary security development with level lift access and secure parking.

This luxurious and wonderfully conve...",,,,,,,,,,,,,,PropertyListing,2019-12-20
