,listing.advertiser.bannerUrl,listing.advertiser.contacts,listing.advertiser.id,listing.advertiser.logoUrl,listing.advertiser.name,listing.advertiser.preferredColourHex,listing.advertiser.type,listing.auctionSchedule.auctionLocation,listing.auctionSchedule.time,listing.hasFloorplan,listing.hasVideo,listing.headline,listing.id,listing.inspectionSchedule.byAppointment,listing.inspectionSchedule.recurring,listing.inspectionSchedule.times,listing.labels,listing.listingSlug,listing.listingType,listing.media,listing.priceDetails.displayPrice,listing.priceDetails.price,listing.priceDetails.priceFrom,listing.priceDetails.priceTo,listing.propertyDetails.allPropertyTypes,listing.propertyDetails.area,listing.propertyDetails.bathrooms,listing.propertyDetails.bedrooms,listing.propertyDetails.buildingArea,listing.propertyDetails.carspaces,listing.propertyDetails.displayableAddress,listing.propertyDetails.features,listing.propertyDetails.landArea,listing.propertyDetails.latitude,listing.propertyDetails.longitude,listing.propertyDetails.postcode,listing.propertyDetails.propertyType,listing.propertyDetails.region,listing.propertyDetails.state,listing.propertyDetails.street,listing.propertyDetails.streetNumber,listing.propertyDetails.suburb,listing.propertyDetails.unitNumber,listing.summaryDescription,listings,project.bannerUrl,project.displayableAddress,project.features,project.id,project.labels,project.logoUrl,project.media,project.name,project.preferredColorHex,project.projectSlug,project.state,project.suburb,type,first_seen,last_seen,displayPrice,fromPrice,toPrice,Sold Date
285,https://images.domain.com.au/img/Agencys/20128/banner_20128.GIF,"[{'name': 'Peter Chauncy', 'photoUrl': 'https://images.domain.com.au/img/20128/contact_1062748.jpeg?mod=200709-090254'}, {'name': 'Debbie Chadwick', 'photoUrl': 'https://images.domain.com.au/img/20128/contact_1062751.jpeg?mod=200709-090254'}]",20128.0,https://images.domain.com.au/img/Agencys/20128/logo_20128.GIF,McGrath Crows Nest,#000018,Agency,On Site,2020-08-01T15:45:00,True,False,Fresh townhouse in peaceful yet convenient street,2016360845.0,False,False,"[{'openingTime': '2020-07-11T13:00:00', 'closingTime': '2020-07-11T13:30:00'}, {'openingTime': '2020-07-15T13:00:00', 'closingTime': '2020-07-15T13:30:00'}, {'openingTime': '2020-07-18T13:00:00', 'closingTime': '2020-07-18T13:30:00'}, {'openingTime': '2020-07-22T13:00:00', 'closingTime': '2020-07-22T13:30:00'}, {'openingTime': '2020-07-25T13:00:00', 'closingTime': '2020-07-25T13:30:00'}, {'openingTime': '2020-07-29T13:00:00', 'closingTime': '2020-07-29T13:30:00'}, {'openingTime': '2020-08-01T15:30:00', 'closingTime': '2020-08-01T15:45:00'}]",['New'],4-34-park-road-naremburn-nsw-2065-2016360845,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016360845_1_1_200708_074901-w1600-h1200'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016360845_2_1_200708_074901-w1600-h1200'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016360845_3_1_200708_074901-w1600-h1200'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016360845_4_1_200708_074901-w1600-h1200'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016360845_5_1_200708_074901-w1600-h1200'}]","Guide $1,700,000",,,,['Townhouse'],North Shore - Lower,2.0,3.0,236.0,2.0,"4/34 Park Road, Naremburn","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Floorboards', 'Gas', 'SecureParking', 'NorthFacing']",,-33.8152847,151.19603,2065,Townhouse,Sydney Region,NSW,Park Road,34,NAREMBURN,4,"<b></b><br />Spacious, bright and fresh with modern appeal throughout, this 236sqm townhouse offers a carefree lifestyle of the utmost convenience. It features private level access from a peaceful leafy street, within footsteps of Naremburn village sho...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,1700000,1700000.0,1700000.0,
286,https://images.domain.com.au/img/Agencys/31518/banner_31518.jpg?date=131943143088241652,"[{'name': 'John Melville', 'photoUrl': 'https://images.domain.com.au/img/31518/contact_1596544.jpeg?mod=200706-163101'}]",31518.0,https://images.domain.com.au/img/Agencys/31518/logo_31518.jpg?date=131943142984653609,LJ Hooker Avnu | Lower North Shore,#2e444f,Agency,,,True,True,Top floor living with private rooftop and Balmoral views.,2016299235.0,False,False,"[{'openingTime': '2020-07-09T11:00:00', 'closingTime': '2020-07-09T11:30:00'}, {'openingTime': '2020-07-11T11:00:00', 'closingTime': '2020-07-11T11:30:00'}, {'openingTime': '2020-07-16T11:00:00', 'closingTime': '2020-07-16T11:30:00'}, {'openingTime': '2020-07-18T11:00:00', 'closingTime': '2020-07-18T11:30:00'}]",[],10-31-awaba-street-mosman-nsw-2088-2016299235,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016299235_1_1_200605_062906-w1200-h800'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016299235_2_1_200605_062906-w1200-h800'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016299235_3_1_200605_062906-w1200-h800'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016299235_4_1_200605_062906-w1200-h800'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016299235_5_1_200612_123513-w1200-h800'}]",Price on request,,,,['ApartmentUnitFlat'],North Shore - Lower,2.0,3.0,,2.0,"10/31 Awaba Street, Mosman","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'InternalLaundry']",,-33.8208466,151.244247,2088,ApartmentUnitFlat,Sydney Region,NSW,Awaba Street,31,MOSMAN,10,"<b></b><br />Why youll love it:
Boasting a unique private rooftop with views over the invigorating blue waters of Middle Harbour, this top floor apartment is set in a boutique block of ten. It enjoys vast open plan indoor/outdoor entertaining and a pr...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,,,,
287,https://images.domain.com.au/img/Agencys/2800/banner_2800.jpg?date=131775907064799123,"[{'name': 'Alex Hillston', 'photoUrl': 'https://images.domain.com.au/img/2800/contact_1679928.jpeg?mod=200706-092529'}, {'name': 'Tim Abbott', 'photoUrl': 'https://images.domain.com.au/img/2800/contact_1741810.jpeg?mod=200706-092529'}]",2800.0,https://images.domain.com.au/img/Agencys/2800/logo_2800.jpg?date=131775906705278517,Ray White Lower North Shore,#FEE536,Agency,,,False,True,"Ashton, Mosman",2015128267.0,True,False,[],['New homes'],mosman-nsw-2088-2015128267,NewHomes,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015128267_1_1_190405_045531-w2000-h1002'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015128267_2_1_190405_045531-w5000-h1408'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015128265_1_1_190405_045517-w3000-h1851'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015128265_2_1_190405_045517-w2000-h1600'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015128265_3_1_190405_045517-w1805-h1375'}]",Construction Commenced,,,,['NewApartments'],North Shore - Lower,2.0,3.0,,2.0,Mosman,[],,-33.83038,151.2394,2088,NewApartments,Sydney Region,NSW,,,MOSMAN,,"<b></b><br />In the heart of Mosman lies Ashton, an exclusive and unique development inspired by Mosman's rich art history. Characterised by a classic timeless design brushed with finely detailed Hamptons inspired interiors, with the convenience of Mos...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,,,,
288,https://images.domain.com.au/img/Agencys/30376/banner_30376.png?date=131521513776056193,[],30376.0,https://images.domain.com.au/img/Agencys/30376/logo_30376.png?date=131521513137167370,Ton Con International (Australia) Pty Ltd,#D9C989,Agency,,,True,False,Brilliant Apartment situated within Sydney's Vibrant City Hub,2015622638.0,True,False,[],[],mid-level-472-pacific-highway-st-leonards-nsw-2065-2015622638,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015622543_6_1_190906_071837-w1106-h755'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015622543_2_1_190906_071837-w1184-h804'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015622543_3_1_190906_071837-w1185-h806'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015622543_1_1_190906_071837-w1758-h813'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015622543_4_1_190906_071837-w1180-h804'}]",Contact Alice on  386 368,,,,['ApartmentUnitFlat'],North Shore - Lower,2.0,3.0,127.0,2.0,"Mid Level/472 Pacific Highway, St Leonards","['AirConditioning', 'BuiltInWardrobes', 'Floorboards', 'Gas', 'InternalLaundry', 'PetsAllowed', 'SwimmingPool', 'GroundFloor', 'WaterViews', 'NorthFacing', 'CityViews', 'Gym', 'AlarmSystem', 'Intercom', 'BroadbandInternetAccess', 'Heating', 'Dishwasher']",142.0,-33.82443,151.19714399999995,2065,ApartmentUnitFlat,Sydney Region,NSW,Pacific Highway,472,ST LEONARDS,Mid Level,"<b></b><br />St Leonard Square's architectural magnificence has created a glorious space, combining luxury, elegance and comfort together in a beautiful package. Soaring above the city's colourful cosmopolitan society, this exciting new apartment has b...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,386368,386368.0,386368.0,
289,https://images.domain.com.au/img/Agencys/33/banner_33.png?date=131516636375722368,"[{'name': 'Shane Slater', 'photoUrl': 'https://images.domain.com.au/img/33/contact_1347526.jpeg?mod=200708-095856'}, {'name': 'Max Wagschall', 'photoUrl': 'https://images.domain.com.au/img/33/contact_1354206.jpeg?mod=200708-095856'}]",33.0,https://images.domain.com.au/img/Agencys/33/logo_33.png?date=131516635428404496,The Agency North,#373737,Agency,On Site,2020-07-11T15:00:00,True,True,Boutique block of designer apartments for sale in one line,2016308113.0,False,False,"[{'openingTime': '2020-07-11T14:45:00', 'closingTime': '2020-07-11T15:00:00'}]",['Auction Sat 11 Jul'],55-ben-boyd-road-neutral-bay-nsw-2089-2016308113,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016308113_1_1_200611_050314-w4000-h2710'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016308113_2_1_200611_050314-w4000-h2667'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016308113_3_1_200611_050314-w4000-h2667'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016308113_4_1_200611_050314-w4000-h2666'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016308113_5_1_200611_050314-w4000-h2667'}]",Contact Agent,,,,['BlockOfUnits'],North Shore - Lower,5.0,5.0,,1.0,"55 Ben Boyd  Road, Neutral Bay","['BuiltInWardrobes', 'Floorboards', 'SecureParking', 'GroundFloor', 'Study']",,-33.8377037,151.217468,2089,BlockOfUnits,Sydney Region,NSW,Ben Boyd  Road,55,NEUTRAL BAY,,"<b></b><br />Unique to the market, this boutique block features a prime location between Neutral Bay village and the harbour. A tasteful renovation has created an exclusive collection of five highly individual apartments presenting a significant opport...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,,,,
290,https://images.domain.com.au/img/Agencys/33/banner_33.png?date=131516636375722368,"[{'name': 'Dino Gatti', 'photoUrl': 'https://images.domain.com.au/img/33/contact_1347610.jpeg?mod=200706-121949'}, {'name': 'Kingsley Yates', 'photoUrl': 'https://images.domain.com.au/img/33/contact_1347365.jpeg?mod=200702-121652'}]",33.0,https://images.domain.com.au/img/Agencys/33/logo_33.png?date=131516635428404496,The Agency North,#373737,Agency,,,True,False,Exquisite residence offers luxury harbourside living,2016297680.0,False,False,"[{'openingTime': '2020-07-11T10:00:00', 'closingTime': '2020-07-11T10:45:00'}]",[],res-2-12-lower-wycombe-road-neutral-bay-nsw-2089-2016297680,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016297680_1_1_200605_012750-w5040-h3360'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016297680_2_1_200605_012750-w5040-h3360'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016297680_3_1_200605_012750-w5009-h3360'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016297680_4_1_200605_012733-w4048-h3032'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016297680_5_1_200605_012733-w5040-h3360'}]",Contact Agent,,,,['Terrace'],North Shore - Lower,3.0,3.0,,1.0,"Res.2/12 Lower Wycombe  Road, Neutral Bay","['AirConditioning', 'Gas', 'SecureParking', 'Heating', 'Study']",,-33.8407974,151.220108,2089,Terrace,Sydney Region,NSW,Lower Wycombe  Road,12,NEUTRAL BAY,Res.2,"<b></b><br />Showcasing all the hallmarks of its impressive architectural heritage, this exquisite designer residence displays grand proportions and the finest modern finishes in a refined palette that works in harmony with the stunning period detailin...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,,,,
291,https://images.domain.com.au/img/Agencys/27725/banner_27725.png,"[{'name': 'David Grant', 'photoUrl': 'https://images.domain.com.au/img/27725/contact_1728482.jpeg?mod=200623-124452'}, {'name': 'Jonathon De Brennan', 'photoUrl': 'https://images.domain.com.au/img/27725/contact_1313178.jpeg?mod=200704-172103'}]",27725.0,https://images.domain.com.au/img/Agencys/27725/logo_27725.jpeg,De Brennan Property,#000000,Agency,,,True,False,Architect Designed Lifestyle Residence with North Middle Harbour Views,2016273051.0,False,False,"[{'openingTime': '2020-07-11T12:00:00', 'closingTime': '2020-07-11T12:30:00'}]",[],4-burton-street-mosman-nsw-2088-2016273051,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016273051_8_1_200521_084656-w1200-h800'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016273051_3_1_200521_084656-w1200-h800'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016273051_2_1_200521_084656-w1200-h800'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016273051_1_1_200521_084656-w1200-h800'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016273051_4_1_200521_084656-w1200-h800'}]","EOI close on or before July, 3pm",,,,['House'],North Shore - Lower,3.0,4.0,,4.0,"4 Burton Street, Mosman","['Ensuite', 'Floorboards', 'Gas', 'SecureParking', 'SwimmingPool', 'Bath']",,-33.8170929,151.235489,2088,House,Sydney Region,NSW,Burton Street,4,MOSMAN,,"<b></b><br />Exceptionally located in one of Mosmans most exclusive streets, this magnificent home showcases an elevated northwest aspect capitalising on all-day natural light and scenic vistas over the shimmering waters of glorious Quakers Hat Bay. Ar...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,3,,,
292,https://images.domain.com.au/img/Agencys/14579/banner_14579.jpeg,"[{'name': 'David Murphy', 'photoUrl': 'https://images.domain.com.au/img/14579/contact_1613518.jpeg?mod=200708-162649'}, {'name': 'Bindi Codrington', 'photoUrl': 'https://images.domain.com.au/img/14579/contact_1597836.jpeg?mod=200708-162649'}]",14579.0,https://images.domain.com.au/img/Agencys/14579/logo_14579.jpeg,David Murphy Real Estate,#1d2936,Agency,,,True,True,Elegant Harbourside Residence,2016148827.0,True,False,[],[],49-kareela-road-cremorne-point-nsw-2090-2016148827,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016148827_3_1_200311_063920-w4700-h3151'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016148827_1_1_200311_063920-w3000-h2000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016148827_2_1_200311_063920-w3000-h2000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016148827_4_1_200311_063920-w3000-h2000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016148827_5_1_200311_063920-w3000-h2000'}]",Contact Agent,,,,['House'],North Shore - Lower,3.0,5.0,,1.0,"49 Kareela Road, Cremorne Point","['BuiltInWardrobes', 'SecureParking', 'WaterViews']",,-33.83965300000001,151.22908,2090,House,Sydney Region,NSW,Kareela Road,49,CREMORNE POINT,,"<b></b><br />Set amongst established landscaped gardens and enjoying a breathtaking waterfront reserve position, this commanding historical residence offers an enviable Cremorne Point lifestyle of elegance and absolute privacy.

With unmatched attent...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,,,,
293,https://images.domain.com.au/img/Agencys/31518/banner_31518.jpg?date=131943143088241652,"[{'name': 'Michael Coombs', 'photoUrl': 'https://images.domain.com.au/img/31518/contact_1610489.jpeg?mod=200709-154353'}, {'name': 'Sean Phuah', 'photoUrl': 'https://images.domain.com.au/img/31518/contact_1596549.jpeg?mod=200709-154353'}]",31518.0,https://images.domain.com.au/img/Agencys/31518/logo_31518.jpg?date=131943142984653609,LJ Hooker Avnu | Lower North Shore,#2e444f,Agency,,,True,True,An inspirational entertainers oasis.,2016113403.0,True,False,[],[],5-dugald-road-mosman-nsw-2088-2016113403,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016113403_1_1_200311_032452-w1200-h800'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016113403_2_1_200227_063710-w1200-h800'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016113403_1_1_200227_063710-w1200-h800'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016113403_3_1_200227_063710-w1200-h800'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016113403_4_1_200227_063710-w1200-h800'}]",Price on request,,,,['House'],North Shore - Lower,2.0,3.0,,2.0,"5 Dugald Road, Mosman","['AirConditioning', 'Ensuite']",,-33.83086779999999,151.249435,2088,House,Sydney Region,NSW,Dugald Road,5,MOSMAN,,"<b></b><br />Why youll love it:
A statement piece of inspired design, this visionary home delivers state-of-the-art indulgence at its ultra-contemporary best. The superb family residence has been architecturally crafted for a premium living experience...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,,,,
294,https://images.domain.com.au/img/Agencys/22922/banner_22922.png,"[{'name': 'Richard Simeon', 'photoUrl': 'https://images.domain.com.au/img/22922/contact_1137194.jpeg?mod=200708-150454'}, {'name': 'Adette Cao', 'photoUrl': 'https://images.domain.com.au/img/22922/contact_1519017.jpeg?mod=200708-150454'}]",22922.0,https://images.domain.com.au/img/Agencys/22922/logo_22922.jpeg,Simeon Partners,#262729,Agency,,,True,False,'CONWAY' Art Deco Waterfront-Reserve Showpiece On Sydney Harbour (enter via Prince Albert Street),2016307779.0,True,False,[],[],24-rickard-avenue-mosman-nsw-2088-2016307779,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016307779_1_1_200611_040513-w3464-h2307'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016307779_2_1_200611_040513-w1500-h1125'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016307779_3_1_200611_040513-w5551-h3701'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016307779_4_1_200611_040512-w4135-h2756'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016307779_5_1_200611_040513-w4136-h2760'}]",Contact Agent,,,,['House'],North Shore - Lower,3.0,5.0,,3.0,"24 Rickard Avenue, Mosman","['BuiltInWardrobes', 'Ensuite', 'SecureParking', 'SwimmingPool', 'WaterViews', 'CityViews', 'Gym', 'Dishwasher']",1069.0,-33.840070000000004,151.238281,2088,House,Sydney Region,NSW,Rickard Avenue,24,MOSMAN,,"<b></b><br />Occupying 1,069sqm of prized land, with a 50m (approx) frontage and direct access onto Sirius Cove Reserve, this stately circa 1930 Art Deco waterfront-reserve home is truly one of a kind. Drenched in sunshine from morning to night, privat...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,,,,
295,https://images.domain.com.au/img/Agencys/4067/banner_4067.jpeg,"[{'name': 'Chris Downie', 'photoUrl': 'https://images.domain.com.au/img/4067/contact_8692.jpeg?mod=200702-172058'}, {'name': 'Josh Forrest', 'photoUrl': 'https://images.domain.com.au/img/4067/contact_1303300.jpeg?mod=200702-172058'}]",4067.0,https://images.domain.com.au/img/Agencys/4067/logo_4067.jpg?date=131689377169627331,Richardson & Wrench Northbridge,#152229,Agency,On-Site,2020-07-11T11:00:00,True,False,Sweeping Golf Course and Water Views Unique Premier Position  Spacious Family Living,2016307372.0,False,False,"[{'openingTime': '2020-07-11T10:30:00', 'closingTime': '2020-07-11T11:00:00'}]",['Auction Sat 11 Jul'],3-woonona-road-northbridge-nsw-2063-2016307372,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016307372_1_1_200611_022105-w1920-h1440'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016307372_2_1_200616_040504-w1920-h1440'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016307372_3_1_200616_040504-w1920-h1440'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016307372_4_1_200611_022216-w1920-h1440'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016307372_5_1_200616_040504-w1920-h1440'}]",Contact Agent,,,,['House'],North Shore - Lower,4.0,5.0,,2.0,"3 Woonona Road, Northbridge","['AirConditioning', 'Ensuite', 'SecureParking', 'SwimmingPool', 'WaterViews', 'Study']",594.0,-33.81492,151.217636,2063,House,Sydney Region,NSW,Woonona Road,3,NORTHBRIDGE,,"<b></b><br />In a prized dress circle position with panoramic views this wonderfully spacious residence boasts an enviable elevated outlook over Northbridge Golf Course, its Dam and beyond taking in Long Bay, Middle Harbour to Beauty point.

Flooded ...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,,,,
296,https://images.domain.com.au/img/Agencys/31518/banner_31518.jpg?date=131943143088241652,"[{'name': 'Michael Coombs', 'photoUrl': 'https://images.domain.com.au/img/31518/contact_1610489.jpeg?mod=200709-154353'}, {'name': 'Sean Phuah', 'photoUrl': 'https://images.domain.com.au/img/31518/contact_1596549.jpeg?mod=200709-154353'}]",31518.0,https://images.domain.com.au/img/Agencys/31518/logo_31518.jpg?date=131943142984653609,LJ Hooker Avnu | Lower North Shore,#2e444f,Agency,,,True,False,Understated elegance moments to iconic Balmoral Beach.,2016272727.0,False,False,"[{'openingTime': '2020-07-09T10:00:00', 'closingTime': '2020-07-09T10:30:00'}, {'openingTime': '2020-07-11T10:00:00', 'closingTime': '2020-07-11T10:30:00'}]",[],215-raglan-street-mosman-nsw-2088-2016272727,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016272727_1_1_200618_114852-w1200-h800'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016272727_2_1_200619_014053-w1200-h800'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016272727_3_1_200619_014053-w1200-h800'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016272727_9_1_200521_064255-w1200-h800'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016272727_5_1_200619_014053-w1200-h800'}]",Price on request,,,,['House'],North Shore - Lower,3.0,5.0,,2.0,"215 Raglan Street, Mosman","['AirConditioning', 'Ensuite', 'Gas', 'SecureParking', 'Intercom']",,-33.8281631,151.2487,2088,House,Sydney Region,NSW,Raglan Street,215,MOSMAN,,"<b></b><br />Why youll love it:
Capturing uninterrupted panoramas to beautiful Lawry Plunkett Reserve, this discretely positioned tri-level property is an entertainers paradise and a modern-day retreat, just a short stroll to the sands of Balmoral Bea...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,,,,
297,https://images.domain.com.au/img/Agencys/27725/banner_27725.png,"[{'name': 'Jonathon De Brennan', 'photoUrl': 'https://images.domain.com.au/img/27725/contact_1313178.jpeg?mod=200623-124713'}, {'name': 'Michael Bao', 'photoUrl': 'https://images.domain.com.au/img/27725/contact_1525172.jpeg?mod=200623-124713'}]",27725.0,https://images.domain.com.au/img/Agencys/27725/logo_27725.jpeg,De Brennan Property,#000000,Agency,,,True,False,"Balmoral Slopes North-Facing Residence, Footsteps From The Beach",2016096145.0,True,False,[],[],45-mandolong-road-mosman-nsw-2088-2016096145,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016096145_1_1_200220_024856-w1200-h800'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016096145_2_1_200220_024856-w1700-h1133'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016096145_3_1_200220_024856-w1700-h1133'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016096145_4_1_200220_024856-w1700-h1133'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016096106_5_1_200220_125113-w1700-h1133'}]",Contact Agent | De Brennan,,,,['House'],North Shore - Lower,3.0,5.0,,2.0,"45 Mandolong Road, Mosman",[],,-33.8238869,151.248367,2088,House,Sydney Region,NSW,Mandolong Road,45,MOSMAN,,"<b></b><br />Imagine a home on Mosmans prestigious Balmoral Slopes; one that offers breathtaking Harbour views, that is enviably positioned just moments to the beach. This residence provides potential that you can personalise, or enhance to further cap...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,,,,
298,,"[{'name': 'Victor Kelly', 'photoUrl': 'https://images.domain.com.au/img/30489/contact_1449792.JPG?mod=200316-161605'}, {'name': 'Cherie Kelly', 'photoUrl': 'https://images.domain.com.au/img/30489/contact_1455598.JPG?mod=200325-175932'}]",30489.0,,Victor Kelly Estate Agents,#0A203C,Agency,,,True,False,UNIQUE OPPORTUNITY AND A WEALTH OF POSSIBILITIES,2014317388.0,True,False,[],[],41-military-rd-neutral-bay-nsw-2089-2014317388,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2014317388_5_0_180417_120401-w4600-h3067'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2014317388_10_0_180417_120401-w3597-h2569'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2014317388_6_0_180417_120401-w4600-h3067'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2014317388_1_0_180417_120401-w3907-h2492'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2014317388_3_0_180417_120401-w4600-h3065'}]",Contact Agent,,,,['House'],North Shore - Lower,7.0,5.0,774.0,2.0,"41 Military Rd, Neutral Bay","['AirConditioning', 'BuiltInWardrobes']",234.0,-33.82975,151.217361,2089,House,Sydney Region,NSW,Military Rd,41,NEUTRAL BAY,,"<b></b><br />Victor Kelly Estate Agents is excited to offer this well-appointed 3-lot strata building in-one-line. This unique building offers flexibility and excellent exposure in a prime Lower North Shore location.
 
Suit - Owner Occupiers or Inves...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,,,,
